Date Time,Open,High,Low,Close,Volume,Adj Close
2014-07-01 23:30:00,645.0,645.0,638.0,638.25,232.88050188,
2014-07-02 00:00:00,638.25,643.59,638.0,638.81,81.86468734,
2014-07-02 00:30:00,640.0,643.85,639.02,640.63,49.89854364,
2014-07-02 01:00:00,640.63,643.77,638.0,638.02,136.07295451,
2014-07-02 01:30:00,638.02,640.95,638.02,640.59,43.55322339,
2014-07-02 02:00:00,640.59,642.99,638.3,642.51,65.01270577,
2014-07-02 02:30:00,643.08,643.73,641.46,643.7,31.35856217,
2014-07-02 03:00:00,643.7,643.7,638.33,642.97,32.10325607,
2014-07-02 03:30:00,642.0,642.79,638.85,642.44,17.45134633,
2014-07-02 04:00:00,642.44,642.97,640.42,641.14,21.21853728,
2014-07-02 04:30:00,642.46,642.88,638.3,638.3,10.16953098,
2014-07-02 05:00:00,638.3,645.0,638.07,641.43,322.35893158,
2014-07-02 05:30:00,641.61,645.0,639.12,643.05,41.02706809,
2014-07-02 06:00:00,644.99,645.0,643.0,643.0,38.07211927,
2014-07-02 06:30:00,644.79,645.0,641.21,644.99,82.651098,
2014-07-02 07:00:00,644.99,645.07,641.62,644.98,37.01168114,
2014-07-02 07:30:00,644.77,646.94,643.21,643.37,100.9625542,
2014-07-02 08:00:00,646.4,646.4,641.71,641.71,34.55481104,
2014-07-02 08:30:00,642.0,645.0,641.8,643.44,62.66819937,
2014-07-02 09:00:00,644.0,646.5,643.0,645.0,84.99858502,
2014-07-02 09:30:00,645.94,647.46,645.6,646.25,99.77863406,
2014-07-02 10:00:00,646.9,649.08,643.1,644.86,198.8386792,
2014-07-02 10:30:00,645.0,646.99,643.51,646.5,64.37850919,
2014-07-02 11:00:00,646.5,646.5,644.0,644.02,35.44811791,
2014-07-02 11:30:00,646.39,646.4,644.0,646.4,25.19555619,
2014-07-02 12:00:00,646.4,647.64,644.03,645.36,56.53841973,
2014-07-02 12:30:00,645.5,647.02,643.3,645.0,60.72134097,
2014-07-02 13:00:00,645.97,647.64,643.09,647.64,219.86513146,
2014-07-02 13:30:00,647.64,650.09,645.06,650.09,134.6791155,
2014-07-02 14:00:00,650.24,658.75,650.0,653.02,1023.44179076,
2014-07-02 14:30:00,654.1,657.47,651.24,651.41,171.26573444,
2014-07-02 15:00:00,653.1,656.86,651.47,655.0,230.46112029,
2014-07-02 15:30:00,655.0,657.7,653.6,654.18,142.42719707,
2014-07-02 16:00:00,655.0,657.0,651.31,651.31,146.31621764,
2014-07-02 16:30:00,653.0,655.06,651.24,654.63,80.31855976,
2014-07-02 17:00:00,653.99,655.9,653.5,655.0,48.15072772,
2014-07-02 17:30:00,654.94,657.0,653.5,656.8,97.33606987,
2014-07-02 18:00:00,656.8,656.8,653.81,655.65,88.78173885,
2014-07-02 18:30:00,655.5,655.9,653.72,655.0,69.2589893,
2014-07-02 19:00:00,655.1,658.24,651.84,652.05,228.83211685,
2014-07-02 19:30:00,653.49,656.2,652.06,655.0,40.28734998,
2014-07-02 20:00:00,653.76,656.21,651.83,652.71,79.20063741,
2014-07-02 20:30:00,655.22,655.71,643.1,648.01,424.72766343,
2014-07-02 21:00:00,648.0,648.65,645.1,646.71,38.84221962,
2014-07-02 21:30:00,648.64,650.0,646.98,650.0,55.72825493,
2014-07-02 22:00:00,649.63,651.29,648.0,651.25,31.3938293,
2014-07-02 22:30:00,650.34,651.3,649.3,649.3,36.49801885,
2014-07-02 23:00:00,649.99,650.41,649.3,649.31,9.79072524,
2014-07-02 23:30:00,650.36,650.5,649.31,650.5,74.04186697,
2014-07-03 00:00:00,650.49,650.5,647.55,647.55,114.265188,
2014-07-03 00:30:00,648.77,648.77,644.0,645.99,31.21262188,
2014-07-03 01:00:00,645.99,645.99,643.0,644.99,94.56570329,
2014-07-03 01:30:00,644.99,647.34,643.0,643.0,43.07277371,
2014-07-03 02:00:00,645.86,646.7,643.0,646.69,19.82090572,
2014-07-03 02:30:00,646.67,647.09,643.0,647.09,68.23921007,
2014-07-03 03:00:00,647.09,647.43,643.63,647.4,48.95928149,
2014-07-03 03:30:00,647.09,647.95,645.32,647.27,37.89938972,
2014-07-03 04:00:00,647.0,647.27,645.0,645.01,43.23048407,
2014-07-03 04:30:00,647.03,647.14,644.22,644.22,60.60002332,
2014-07-03 05:00:00,645.27,646.77,644.22,646.2,18.11074552,
2014-07-03 05:30:00,646.2,647.22,645.47,645.47,16.93240219,
2014-07-03 06:00:00,646.98,647.0,645.02,646.53,10.53224907,
2014-07-03 06:30:00,646.53,648.75,645.02,648.75,50.90346673,
2014-07-03 07:00:00,648.54,648.54,645.2,648.18,73.37656389,
2014-07-03 07:30:00,648.18,649.05,646.22,649.0,29.32786375,
2014-07-03 08:00:00,649.0,649.33,646.54,649.15,66.5940203,
2014-07-03 08:30:00,649.15,649.33,647.77,648.0,39.7993534,
2014-07-03 09:00:00,648.0,649.5,647.77,647.8,71.16502522,
2014-07-03 09:30:00,648.75,649.5,647.79,649.25,40.57358774,
2014-07-03 10:00:00,648.8,650.0,648.0,650.0,57.49980178,
2014-07-03 10:30:00,649.89,650.0,648.93,649.2,78.70646985,
2014-07-03 11:00:00,649.2,649.2,648.5,648.51,59.07661118,
2014-07-03 11:30:00,649.2,652.69,648.52,652.13,236.33006155,
2014-07-03 12:00:00,652.26,652.67,648.83,652.21,136.72326031,
2014-07-03 12:30:00,651.08,651.98,648.25,650.79,181.78123887,
2014-07-03 13:00:00,651.7,652.79,650.0,652.21,312.73743266,
2014-07-03 13:30:00,651.99,652.21,648.0,648.0,170.42780731,
2014-07-03 14:00:00,649.96,651.56,647.9,648.0,63.39024048,
2014-07-03 14:30:00,649.23,650.0,641.0,645.73,521.97334417,
2014-07-03 15:00:00,645.37,647.48,643.5,645.0,81.47755989,
2014-07-03 15:30:00,645.99,646.46,644.0,646.44,20.74074681,
2014-07-03 16:00:00,645.98,647.3,644.02,647.3,39.38086358,
2014-07-03 16:30:00,646.88,647.0,643.5,647.0,43.00760797,
